fips,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7
48159,33.175846,-95.219066,149,0.028,0.3365,0.5274,0.1009,0.007,0.0002,0,0,0.1322,0.192,0.161,0.1503,0.3645,16.86919975,0,0.728199959,11.12978458,29.14105988,41.74638748,0.385367095,42.13175583,3,2,1,1,1,1,1
48161,31.701654,-96.144237,132,0.0533,0.4335,0.4554,0.0556,0.0022,0,0,0,0.1349,0.1411,0.1048,0.1324,0.4868,0,0,0.309699982,37.82764435,16.91857147,44.85197449,0.09210781,44.94408417,1,1,1,1,1,1,1
48171,30.32639,-98.942106,540,0.0194,0.2042,0.4465,0.2442,0.0687,0.017,0,0,0.1273,0.2195,0.2487,0.1809,0.2236,0,0,0.443499982,73.46581268,0.800390244,23.17387581,2.116425037,25.29030037,1,1,1,1,1,1,1
48163,28.869334,-99.108788,179,0.0687,0.5215,0.3994,0.0104,0,0,0,0,0.0631,0.0988,0.1097,0.1382,0.5902,0,0,0.1919,78.85746002,13.67748642,0.822332382,6.45082283,7.273155212,1,1,1,1,1,1,1
48167,29.228706,-94.894865,4,0.0307,0.1207,0.0475,0.0062,0,0,0,0,0.0157,0.0126,0.0107,0.0147,0.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48179,35.402542,-100.812374,898,0.0131,0.183,0.5673,0.234,0.0026,0,0,0,0.2395,0.2698,0.1215,0.1731,0.1961,0,0,0.030899998,98.32922363,0.112271518,0,1.527605057,1.527605057,1,1,1,1,1,1,1
48165,32.743942,-102.631562,997,0.0649,0.4706,0.4209,0.0423,0.0013,0,0,0,0.0922,0.1518,0.1221,0.0984,0.5355,0,17.97349548,0.1197,65.12150574,0,0,16.7852993,16.7852993,1,1,1,1,1,1,1
48169,33.183792,-101.301134,732,0.061,0.4693,0.3545,0.0911,0.0212,0.0029,0,0,0.105,0.1408,0.1209,0.103,0.5303,0,0,0,99.37952423,0.505803406,7.45E-09,0.114673801,0.114673808,1,1,1,1,1,1,1
48173,31.868591,-101.528971,812,0.0731,0.5049,0.4156,0.0064,0,0,0,0,0.1362,0.1216,0.0573,0.1069,0.578,0,60.73269653,0.059857581,19.3386097,0,0,19.86883926,19.86883926,1,1,1,1,1,2,1
48175,28.6607,-97.430415,51,0.1544,0.6251,0.2057,0.0145,0.0003,0,0,0,0.0528,0.0608,0.0529,0.054,0.7795,0,0,0.094999999,43.50694656,27.19781303,29.19792938,0.002312125,29.20024109,1,1,1,1,1,1,1
48177,29.468704,-97.477738,91,0.1162,0.5852,0.28,0.0186,0,0,0,0,0.0907,0.0869,0.0554,0.0656,0.7014,0,0,0.116599999,79.10569763,0.447446942,19.1006813,1.229575992,20.33025742,1,1,1,2,1,1,3
48181,33.624508,-96.675699,242,0.0253,0.3365,0.5491,0.0876,0.0015,0,0,0,0.1392,0.2297,0.0915,0.1778,0.3618,0,0,5.929600239,62.7987175,1.264575362,28.55945206,1.447656989,30.00710869,1,1,1,3,1,1,4
48183,32.486397,-94.816276,91,0.0495,0.3871,0.4306,0.1142,0.0175,0.0011,0,0,0.1288,0.1686,0.1319,0.1341,0.4366,0,0,1.458500028,9.123403549,76.51216125,12.60372066,0.302214503,12.90593529,3,2,1,1,1,1,1
48185,30.543231,-95.988082,112,0.0378,0.3843,0.5322,0.0457,0,0,0,0,0.1533,0.128,0.1299,0.1667,0.4221,0,0,0.629700005,29.68717957,40.95993805,27.80879402,0.914388716,28.72318268,1,1,1,1,1,1,1
48189,34.068436,-101.822888,1029,0.0919,0.644,0.259,0.0041,0.0007,0.0003,0,0,0.0456,0.0982,0.0637,0.0566,0.7359,0,0,0.003638186,38.98056793,0,3.81E-06,61.01578903,61.01579285,1,1,1,1,1,1,1
48191,34.453189,-100.576343,605,0.0038,0.0677,0.4097,0.4884,0.029,0.0014,0,0,0.1663,0.2382,0.2759,0.2481,0.0715,0,0,0.0162,98.99272919,0.06566982,0,0.925401926,0.925401926,1,1,1,1,1,1,1
48193,31.706982,-98.111794,353,0.0299,0.4397,0.4954,0.035,0,0,0,0,0.1336,0.2025,0.1042,0.0901,0.4696,0,0,0.180399999,50.81425095,15.51621151,33.30641174,0.182725102,33.48913574,1,1,1,1,1,1,2
48195,36.272847,-101.35693,950,0.0447,0.3437,0.3632,0.2262,0.0219,0.0003,0,0,0.1393,0.1923,0.1104,0.1696,0.3884,0,0,0.014918575,57.18787003,0,0,42.79721069,42.79721069,1,1,1,1,1,1,1
48197,34.289904,-99.745697,475,0.0358,0.4345,0.4727,0.0548,0.0022,0,0,0,0.1237,0.1842,0.0977,0.1241,0.4703,0,0,0.016000001,57.37453461,21.6396637,20.0736866,0.896114826,20.96980095,1,1,1,1,1,1,1
48187,29.583208,-97.949027,152,0.0818,0.5111,0.3771,0.0298,0.0002,0,0,0,0.1036,0.1276,0.0737,0.1022,0.5929,0,0,0.806400001,32.29360199,29.92647743,36.9176712,0.055849489,36.97352219,1,1,1,1,1,1,1
48203,32.547993,-94.374425,112,0.0279,0.2737,0.5599,0.1376,0.0006,0.0003,0,0,0.1649,0.1901,0.1664,0.177,0.3016,0,0,0.539081931,8.900143623,90.48295593,7.45E-09,0.077818044,0.077818051,3,2,1,1,1,1,1
48199,30.329612,-94.393149,30,0.0733,0.507,0.37,0.0492,0.0005,0,0,0,0.1069,0.1124,0.1024,0.098,0.5803,0,0,0.630608559,8.898406029,90.46529388,0,0.005691446,0.005691446,3,2,1,2,1,1,1
48201,29.857273,-95.393037,20,0.1126,0.605,0.2314,0.0373,0.0077,0.0052,0.0008,0,0.0631,0.0774,0.0742,0.0677,0.7176,0,0,99.99876404,9.70E-06,0,0,0.001226263,0.001226263,1,1,3,2,1,1,4
48205,35.840244,-102.610047,1138,0.0366,0.4011,0.4567,0.0966,0.0089,0.0001,0,0,0.0868,0.2025,0.1476,0.1254,0.4377,0,0,0.0126,99.33056641,0.656836271,0,0,0,1,1,1,1,1,1,1
48207,33.175965,-99.730773,467,0.14,0.7474,0.1126,0,0,0,0,0,0.0159,0.0553,0.0201,0.0213,0.8874,0,0,0.022,93.32472229,0.634772182,0,6.01850605,6.01850605,1,1,1,1,1,1,1
48209,30.061225,-98.029267,274,0.019,0.2225,0.4997,0.1888,0.0466,0.0234,0,0,0.1775,0.2396,0.2185,0.1229,0.2415,0,0,1.366999984,11.51663494,87.09036255,1.86E-09,0.026002459,0.026002461,1,1,1,3,1,1,4
48211,35.816237,-100.284807,769,0.0151,0.2378,0.4889,0.2558,0.0024,0,0,0,0.1514,0.2583,0.1111,0.2263,0.2529,0,0,0.0126,67.32255554,0.698967874,30.97165298,0.994220972,31.96587372,1,1,1,1,1,1,1
48213,32.211633,-95.853418,154,0.0356,0.3346,0.5134,0.1145,0.0019,0,0,0,0.1293,0.1628,0.1594,0.1783,0.3702,0,0,1.112900019,6.539619446,23.22399902,68.94943237,0.174045995,69.12348175,3,2,1,1,1,1,1
48215,26.396384,-98.18099,29,0.2506,0.7089,0.0404,0.0001,0,0,0,0,0.0094,0.0101,0.0083,0.0127,0.9595,0,0,13.93499947,33.33358002,0,3.81E-06,52.73141861,52.73142242,1,1,1,1,1,1,1
48217,31.98224,-97.129886,185,0.0843,0.5392,0.3407,0.0358,0,0,0,0,0.0774,0.0639,0.0804,0.1548,0.6235,0,0,0.356699973,87.67642975,0.346715957,10.39156437,1.228587031,11.62015152,1,1,1,3,1,1,4
48221,32.430149,-97.831677,273,0.0208,0.2433,0.5132,0.1868,0.0241,0.0118,0,0,0.1871,0.2479,0.1398,0.1611,0.2641,25.7743988,0,1.969499946,25.85122871,31.44122505,14.62856007,0.33508721,14.96364689,1,1,1,1,1,1,1
48219,33.605932,-102.343398,1057,0.1666,0.7149,0.1184,0.0001,0,0,0,0,0.0191,0.0443,0.0291,0.026,0.8815,0,33.0690918,0.125979766,28.52719879,0,0,38.27772903,38.27772903,1,1,1,1,1,1,1
48229,31.450868,-105.377549,1389,0.0762,0.5367,0.3515,0.0292,0.0061,0.0003,0,0,0.1743,0.0898,0.0747,0.0483,0.6129,0,26.77520752,0.0296,72.76498413,0,0,0.430207103,0.430207103,1,1,2,1,1,1,2
48227,32.303583,-101.43853,754,0.0736,0.5467,0.343,0.0359,0.0008,0,0,0,0.0356,0.1321,0.1432,0.0688,0.6203,3.991499901,0,0.083199993,95.61023712,0.138770044,0,0.176292196,0.176292196,1,1,2,1,1,1,2
48223,33.148959,-95.565194,146,0.0466,0.4672,0.4427,0.0405,0.0023,0.0007,0,0,0.1403,0.1312,0.0823,0.1324,0.5138,0,0,0.973199964,2.781346321,8.447213173,87.30012512,0.498114586,87.79824066,2,2,1,1,1,1,1
48231,33.123438,-96.083807,155,0.0582,0.5266,0.395,0.0202,0,0,0,0,0.083,0.1462,0.0884,0.0976,0.5848,50.65439987,0,0.705899954,22.46802139,6.320244789,19.77160454,0.079829223,19.85143471,1,1,1,1,1,1,1
48225,31.323036,-95.4216,113,0.0282,0.3025,0.5469,0.1191,0.0033,0,0,0,0.1125,0.1656,0.1861,0.2051,0.3307,0,0,0.090932705,11.84704685,87.17575836,0.426406831,0.45985499,0.886261821,3,2,1,1,1,1,1
48233,35.837047,-101.362746,850,0.0607,0.3456,0.3575,0.2064,0.0186,0.0111,0.0001,0,0.1612,0.1605,0.1373,0.1347,0.4063,0,0,0.179599985,99.57058716,0.208910942,0,0.04090558,0.04090558,1,1,1,1,1,1,1
48235,31.303424,-100.981304,751,0.0124,0.1716,0.549,0.2081,0.0509,0.008,0,0,0.2701,0.1915,0.1319,0.2225,0.184,0,0,0.021199998,99.76356506,0.215237573,0,0,0,1,1,3,1,1,1,2
48237,33.232277,-98.171902,339,0.0222,0.3018,0.4882,0.1594,0.0262,0.0022,0,0,0.2051,0.2034,0.0928,0.1747,0.324,0,0,0.048099998,67.8881073,2.046891689,30.00125504,0.015641401,30.0168972,1,1,1,1,1,1,1
48239,28.959802,-96.58908,18,0.2244,0.5658,0.182,0.0277,0.0001,0,0,0,0.0455,0.0583,0.0476,0.0584,0.7902,0,10,0.122599997,52.8530159,17.35820198,13.70329762,5.962883949,19.66618156,1,1,2,2,1,1,4
48241,30.752932,-94.022294,54,0.0451,0.3859,0.4767,0.0912,0.0011,0,0,0,0.1143,0.159,0.1626,0.1331,0.431,0,0,0.529399991,8.950124741,84.69013977,5.776462078,0.053872891,5.83033514,3,2,1,2,1,1,1
48245,29.854,-94.149331,4,0.279,0.6633,0.0554,0.0023,0,0,0,0,0.0135,0.014,0.0149,0.0153,0.9423,6,0,0,8.913524628,48.35480499,36.73167038,0,36.73167038,1,1,1,3,1,1,1
48247,27.041212,-98.700127,145,0.2126,0.7481,0.0393,0,0,0,0,0,0.0101,0.0206,0.007,0.0016,0.9607,0,0,0.012999999,99.98699951,0,0,0,0,2,1,1,1,1,1,1
48243,30.617087,-104.18786,1735,0.0107,0.3116,0.362,0.1874,0.0477,0.0584,0.0215,0.0007,0.0707,0.1967,0.2955,0.1148,0.3223,0,5.659706116,0.032000002,75.19320679,19.11508942,0,0,0,1,1,3,1,1,2,3
48251,32.379511,-97.364823,251,0.0329,0.3247,0.5631,0.0789,0.0004,0,0,0,0.142,0.2402,0.1301,0.1301,0.3576,0,0,1.631799936,40.2703476,3.427227974,54.42662811,0.243995398,54.67062378,1,1,1,1,1,1,1
48249,27.733516,-98.090814,57,0.1846,0.7451,0.0703,0,0,0,0,0,0.0155,0.0263,0.0186,0.0099,0.9297,0,0,0.2491,49.11235428,18.89671135,31.29874039,0.443093687,31.74183464,1,1,1,1,1,1,1
48255,28.907618,-97.860767,83,0.0691,0.4458,0.4349,0.0484,0.0018,0,0,0,0.1129,0.1743,0.1145,0.0834,0.5149,0,0,0.852299988,83.63676453,5.839120388,9.395207405,0.276605904,9.671813011,1,1,1,1,1,1,1
48253,32.743709,-99.87443,529,0.1396,0.6618,0.198,0.0006,0,0,0,0,0.0558,0.0639,0.0391,0.0398,0.8014,0,0,0.799199939,91.11444092,6.734657288,0,1.351701021,1.351701021,1,1,1,1,1,1,1
48257,32.598944,-96.288378,136,0.0716,0.5717,0.3476,0.0088,0.0003,0,0,0,0.0643,0.0934,0.0837,0.1153,0.6433,0,0,1.237900019,39.95079041,11.45165157,47.35898209,0.00067628,47.35965729,1,1,1,1,1,1,1
48259,29.944524,-98.711094,432,0.0059,0.0852,0.454,0.372,0.0715,0.0113,0.0001,0,0.2871,0.2859,0.1798,0.1561,0.0911,0,0,3.361799955,24.22287369,61.19472885,10.92591095,0.294687301,11.22059822,1,1,3,1,1,1,2
48261,26.890232,-97.591233,5,0.0962,0.2073,0.009,0.0001,0,0,0,0,0.0021,0.0016,0.0024,0.003,0.3035,16,0,0,55.40965271,7.384729385,21.2056179,0,21.2056179,2,2,2,2,2,2,2
48263,33.18478,-100.76972,647,0.0363,0.4045,0.5025,0.0565,0.0002,0,0,0,0.2089,0.1918,0.0923,0.0662,0.4408,0,0,0,85.01715851,14.56713772,0,0.415705502,0.415705502,1,1,1,1,1,1,1
48265,30.053928,-99.351968,597,0.0037,0.0409,0.2257,0.4672,0.1965,0.0658,0.0002,0,0.2592,0.2774,0.1987,0.2201,0.0446,0,0,0.189300001,12.91189003,85.46777344,1.402863145,0.02817386,1.431036949,1,1,3,1,1,1,2
48267,30.479472,-99.746396,578,0.0163,0.1462,0.3654,0.2678,0.1144,0.0865,0.0034,0,0.2547,0.2464,0.1426,0.1938,0.1625,0,0,0.038099997,81.71286011,18.20892143,0,0.040117461,0.040117461,1,1,3,1,1,1,2
48271,29.347087,-100.4177,347,0.1107,0.6137,0.2713,0.0043,0,0,0,0,0.0293,0.0649,0.0919,0.0895,0.7244,0,0,0.072899997,99.51821136,0.325021833,0,0.083868943,0.083868943,1,1,2,2,1,1,3
48269,33.614159,-100.250548,544,0.0463,0.3905,0.4599,0.0932,0.0093,0.0008,0,0,0.0848,0.1383,0.1436,0.1965,0.4368,0,0,0,81.68791199,18.31008339,0,0.002004661,0.002004661,1,1,1,1,1,1,1
48275,33.616657,-99.747112,431,0.0916,0.6162,0.272,0.0195,0.0007,0,0,0,0.0561,0.0857,0.0795,0.0709,0.7078,0,6.997398376,0.053800002,76.71269989,0.455223054,1.030576706,14.75030041,15.78087711,1,1,1,1,1,1,1
48273,27.438735,-97.66062,7,0.2986,0.6287,0.0253,0.0005,0,0,0,0,0.0053,0.0035,0.0068,0.0102,0.9273,61,8,0.014199999,23.12866211,3.793506145,4.062864304,0.000767335,4.063631535,2,2,3,3,2,2,5
48279,34.068862,-102.348018,1098,0.0707,0.5054,0.3565,0.0667,0.0007,0,0,0,0.0871,0.1253,0.1132,0.0983,0.5761,0,5.994800568,0.677600026,47.62922287,1.007813334,3.81E-06,44.69055939,44.6905632,1,1,1,1,1,1,1
48277,33.667263,-95.570348,165,0.0553,0.5549,0.384,0.0058,0,0,0,0,0.0553,0.1182,0.0848,0.1315,0.6102,0,0,0.412699997,32.32459641,2.37197113,64.10205078,0.788679779,64.89073181,1,1,1,1,1,1,1
48281,31.196731,-98.240889,369,0.0131,0.1857,0.5895,0.2001,0.0101,0.0015,0,0,0.1834,0.288,0.1973,0.1325,0.1988,0,0,10.63680077,31.92956924,47.63446426,9.766981125,0.032183271,9.799164772,1,1,1,1,1,1,1
48283,28.351098,-99.096774,112,0.1387,0.7037,0.1576,0,0,0,0,0,0.0339,0.0175,0.0315,0.0747,0.8424,0,0,0.032548759,14.21007729,85.55125427,0,0.206119597,0.206119597,1,1,2,2,1,1,3
48285,29.382578,-96.923633,75,0.0757,0.5455,0.3733,0.0055,0,0,0,0,0.0614,0.0893,0.087,0.1411,0.6212,0,0,0.198999986,38.18304825,32.10014343,29.33482361,0.182984397,29.51780891,1,1,1,1,1,1,1
48287,30.321105,-96.976365,123,0.0469,0.4085,0.5033,0.0411,0.0002,0,0,0,0.1399,0.1635,0.1257,0.1155,0.4554,0,0,7.744599819,50.80908585,1.745747805,39.31467056,0.385893196,39.70056534,1,1,1,1,1,1,1
48289,31.300493,-95.995622,109,0.018,0.2009,0.5337,0.2377,0.0093,0.0004,0,0,0.1598,0.2271,0.1816,0.2126,0.2189,0,0,0.249200001,32.22394943,47.19633865,20.1853199,0.145190701,20.33051109,1,1,1,1,1,1,1
48291,30.162189,-94.822682,17,0.0917,0.4794,0.3769,0.0515,0.0005,0,0,0,0.11,0.0905,0.1079,0.1205,0.5711,0,0,6.716400146,9.758798599,61.96157837,21.50645828,0.056764919,21.56322289,1,1,3,2,1,1,5
48295,36.2802,-100.272683,752,0.0281,0.3349,0.5299,0.107,0.0001,0,0,0,0.1718,0.2232,0.0698,0.1722,0.363,0,0,0,99.81719208,0,0,0.1828053,0.1828053,1,1,1,1,1,1,1
48293,31.547543,-96.593623,144,0.0751,0.5582,0.3491,0.0175,0.0001,0,0,0,0.074,0.1297,0.0864,0.0766,0.6333,0,0,0.253399998,84.96476746,2.248858452,12.50120354,0.031770181,12.53297329,1,1,1,1,1,1,1
48299,30.707585,-98.68469,464,0.004,0.0566,0.292,0.3353,0.1661,0.1436,0.0024,0,0.2708,0.2694,0.1932,0.206,0.0606,0,0,0.028599998,17.33748436,80.344841,1.973416328,0.315657586,2.289073944,1,1,1,1,1,1,1
48297,28.351535,-98.126961,66,0.0479,0.3697,0.5268,0.0556,0,0,0,0,0.1679,0.1803,0.105,0.1292,0.4176,0,0,0.075099997,54.19594955,23.94448853,21.66370201,0.120758899,21.78446007,1,1,1,1,1,1,1
48301,31.844936,-103.561229,878,0.1086,0.6705,0.2208,0.0001,0,0,0,0,0.0199,0.0521,0.0763,0.0726,0.7791,0,92.42507935,0.0065,7.52585268,0,0,0.0425671,0.0425671,1,1,2,1,1,2,2
48303,33.611469,-101.819944,966,0.0478,0.4514,0.4148,0.083,0.003,0,0,0,0.1065,0.1521,0.1193,0.1229,0.4992,0,2,0.428899974,51.01869965,0,0,46.55239868,46.55239868,1,1,1,1,1,1,1
48305,33.178412,-101.818493,919,0.1229,0.63,0.2381,0.009,0,0,0,0,0.0397,0.0516,0.0835,0.0723,0.7529,0,28.99220276,0.0298,54.41870117,0,0,16.55929947,16.55929947,1,1,1,1,1,1,1
48307,31.205477,-99.359856,524,0.0485,0.4631,0.4553,0.032,0.0011,0,0,0,0.1052,0.1449,0.1382,0.1001,0.5116,0,0,0.086499996,69.87818146,30.02223396,9.31E-10,0.0130822,0.013082201,1,1,3,1,1,1,2
48309,31.549493,-97.201472,132,0.0709,0.5223,0.381,0.0239,0.0016,0.0003,0,0,0.1132,0.1498,0.1015,0.0423,0.5932,0,0,2.699800014,49.89853668,2.005796909,44.83378983,0.56207639,45.39586639,1,1,1,3,1,1,4
48311,28.384922,-98.578853,92,0.0789,0.6136,0.2944,0.0129,0.0002,0,0,0,0.0437,0.1128,0.0804,0.0706,0.6925,0,0,0.031300001,36.28482056,62.80330276,0.880577266,0,0.880577266,1,1,1,1,1,1,1
48313,30.966878,-95.930372,87,0.0648,0.5416,0.387,0.0066,0,0,0,0,0.076,0.1132,0.1095,0.0949,0.6064,0,0,0.322999984,37.17498398,25.16719818,37.23421097,0.100605503,37.33481598,1,1,1,1,1,1,1
48315,32.797757,-94.357673,80,0.0342,0.2741,0.4638,0.2126,0.0145,0.0008,0,0,0.1505,0.1568,0.199,0.1854,0.3083,0,0,0.662799954,12.68323708,81.6732254,4.790783405,0.189954206,4.980737686,3,2,1,1,1,1,1
48319,30.703232,-99.237608,442,0.0067,0.1089,0.442,0.3428,0.0761,0.0235,0,0,0.2367,0.2437,0.2037,0.2003,0.1156,0,0,0.0087,46.14052963,39.46366882,12.91849136,1.468611002,14.38710213,1,1,1,1,1,1,1
48317,32.30983,-101.961836,860,0.1026,0.6486,0.2458,0.003,0,0,0,0,0.0455,0.0647,0.0625,0.0761,0.7512,0,43,0.0091,54.74234009,0.017845646,0,2.230710983,2.230710983,1,1,1,1,1,1,1
48321,28.783341,-95.997755,5,0.2838,0.518,0.0725,0.0009,0,0,0,0,0.0142,0.0233,0.0156,0.0203,0.8018,51,0,0.018999999,40.40960693,3.590243101,4.981150627,0,4.981150627,7,7,7,7,7,7,7
48325,29.353661,-99.111085,247,0.08,0.5115,0.3615,0.047,0,0,0,0,0.0773,0.066,0.1061,0.1591,0.5915,0,0,0.269199997,88.70919037,3.442453384,4.77E-07,7.579154968,7.579155445,1,1,1,3,1,1,4
48323,28.745217,-100.311368,239,0.1203,0.6317,0.2475,0.0005,0,0,0,0,0.0765,0.0861,0.0454,0.04,0.752,0,0,0.01,99.04072571,0.21579726,0,0.733477116,0.733477116,1,1,3,1,1,1,2
48327,30.883707,-99.854936,631,0.016,0.277,0.5991,0.0888,0.0121,0.007,0,0,0.2165,0.1996,0.0858,0.2051,0.293,0,0,0.0295,99.24949646,0.706846237,9.31E-10,0.01415558,0.014155581,1,1,3,1,1,1,2
48329,31.870896,-102.024326,815,0.0815,0.6428,0.2749,0.0008,0,0,0,0,0.0812,0.0699,0.0495,0.0751,0.7243,0,79.88315582,0.126812398,12.38949585,0,4.77E-07,7.600533962,7.600534439,1,1,2,1,1,2,2
48331,30.791242,-96.984395,139,0.0415,0.386,0.5188,0.0532,0.0005,0,0,0,0.1355,0.1785,0.0916,0.1669,0.4275,0,0,0.742300034,43.26733017,2.27989316,53.60215378,0.108323097,53.71047592,1,1,1,1,1,1,1
48333,31.494889,-98.594623,495,0.0146,0.2086,0.5842,0.1655,0.0217,0.0054,0,0,0.1636,0.2088,0.2139,0.1905,0.2232,0,0,0.101800002,50.6432724,21.49274635,27.71937561,0.04280543,27.76218033,1,1,1,1,1,1,1
48335,32.303781,-100.92458,634,0.057,0.43,0.4298,0.0785,0.0047,0,0,0,0.1362,0.0835,0.1461,0.1472,0.487,0,0,0.0063,99.74878693,0.074021548,0,0.170889094,0.170889094,1,1,1,1,1,1,1
48337,33.676289,-97.724747,334,0.0281,0.3726,0.5447,0.0546,0,0,0,0,0.0885,0.1921,0.1097,0.209,0.4007,0,3,0.300599992,50.18655396,5.03695488,41.35334396,0.122547098,41.47589111,1,1,1,1,1,1,1
48339,30.302364,-95.503523,58,0.0554,0.4575,0.4564,0.03,0.0007,0,0,0,0.0757,0.1234,0.1354,0.1526,0.5129,0,0,7.279999733,11.16306877,80.73561096,0.791297257,0.03002313,0.821320415,3,2,1,2,1,1,1
48341,35.835676,-101.890502,1041,0.0176,0.2332,0.5992,0.149,0.001,0,0,0,0.1893,0.2424,0.1834,0.1341,0.2508,0,0,0.0189,99.34238434,0.018661818,0,0.620053291,0.620053291,1,1,1,1,1,1,1
48343,33.116466,-94.731265,124,0.0168,0.207,0.5164,0.2239,0.0316,0.0043,0,0,0.2069,0.1871,0.1915,0.1907,0.2238,4.952699661,0,1.393399954,10.39015579,80.9450531,2.318691254,0,2.318691254,3,2,1,1,1,1,1
48345,34.058383,-100.793696,708,0.0869,0.6886,0.2232,0.0013,0,0,0,0,0.0657,0.0876,0.0511,0.0201,0.7755,0,0,0.010499999,98.11893463,0.051318858,0,1.819242954,1.819242954,1,1,1,1,1,1,1
48349,32.04845,-96.476908,133,0.0698,0.5337,0.3823,0.0141,0.0001,0,0,0,0.099,0.1169,0.0925,0.0881,0.6035,8.907299995,0,0.400699973,67.85910797,6.887434006,15.92888355,0.01657426,15.94545746,1,1,1,1,1,1,1
48347,31.62056,-94.62025,92,0.0188,0.2146,0.5422,0.2039,0.0193,0.0012,0,0,0.1539,0.2259,0.1682,0.2186,0.2334,3.978399992,0,0.59888345,8.54197979,86.84172058,0,0.03901653,0.03901653,3,2,1,1,1,1,1
48351,30.786718,-93.73925,33,0.0646,0.452,0.4275,0.0557,0.0002,0,0,0,0.1047,0.143,0.1229,0.1128,0.5166,0,0,0.137262255,8.935466766,90.84203339,0,0.085237741,0.085237741,3,2,1,2,1,1,1
48353,32.312338,-100.418108,776,0.0378,0.3177,0.485,0.1562,0.0033,0,0,0,0.1157,0.1885,0.1946,0.1457,0.3555,0,0,0.0163,99.30194855,0.181462958,0,0.500290275,0.500290275,1,1,1,1,1,1,1
48355,27.739406,-97.521643,11,0.255,0.6859,0.0519,0.0071,0.0001,0,0,0,0.0149,0.0134,0.0156,0.0152,0.9409,0,0,0.013099999,32.37626266,57.71098328,9.330621719,0.56903398,9.899655342,1,1,2,3,1,1,4
48357,36.278744,-100.815864,892,0.0449,0.3507,0.4717,0.1237,0.0086,0.0004,0,0,0.1493,0.2264,0.0905,0.1382,0.3956,0,0,0.083900005,90.2833252,0.214627296,0,9.418144226,9.418144226,1,1,1,1,1,1,1
48359,35.401921,-102.59762,1161,0.0126,0.1882,0.5937,0.199,0.0044,0.0021,0,0,0.2329,0.268,0.1103,0.188,0.2008,0,0,0.066599995,96.32653046,0,0,3.606868029,3.606868029,1,1,1,1,1,1,1
48361,30.120918,-93.893358,6,0.1075,0.5152,0.3429,0.0327,0.0017,0,0,0,0.0884,0.0928,0.0959,0.1002,0.6227,70.95500183,0,3.605199814,7.073452473,15.52717018,2.839175701,0,2.839175701,1,1,1,2,1,1,1
48363,32.75221,-98.317974,304,0.0279,0.2783,0.35,0.1329,0.0765,0.1313,0.0029,0.0002,0.1752,0.1948,0.1534,0.1704,0.3062,14.97869968,0,0.186499998,28.26434326,39.85811234,16.55058479,0.161760196,16.71234512,1,1,1,1,1,1,1
48365,32.163978,-94.305156,82,0.0502,0.3701,0.4718,0.1058,0.0021,0,0,0,0.1475,0.1702,0.1396,0.1224,0.4203,0,0,0.307462066,8.910521507,90.58847809,0,0.193537906,0.193537906,3,2,1,1,1,1,1
48367,32.777096,-97.805905,320,0.0167,0.213,0.5968,0.1727,0.0008,0,0,0,0.1339,0.1935,0.2003,0.2426,0.2297,0,0,1.590299964,38.41748047,8.65875721,51.14995956,0.183501199,51.33346176,1,1,1,1,1,1,1
48369,34.532163,-102.784853,1225,0.0984,0.6145,0.2475,0.0396,0,0,0,0,0.0861,0.0734,0.0897,0.0379,0.7129,0,0,0.146699995,46.46068192,4.067318439,0,49.32529831,49.32529831,1,1,1,1,1,1,1
48371,30.770894,-102.71986,1008,0.0234,0.2587,0.4618,0.2085,0.0427,0.0049,0,0,0.2546,0.2379,0.048,0.1774,0.2821,0,13.99911499,0.0063,85.99458313,0,0,0,0,1,1,3,1,1,1,2
48373,30.784553,-94.837338,101,0.0328,0.3392,0.5542,0.0728,0.0009,0.0001,0,0,0.1078,0.173,0.1471,0.2001,0.372,0,0,0.570842743,8.902436256,90.50626373,0,0.02045724,0.02045724,3,2,1,2,1,1,1
48375,35.398675,-101.893804,1010,0.0071,0.1702,0.6537,0.1499,0.0064,0.0115,0.0012,0,0.2107,0.2055,0.1179,0.2886,0.1773,0,0,12.59310055,86.710495,0.679741502,1.86E-09,0.01666661,0.016666612,1,1,1,1,1,1,1
48377,30.005891,-104.261619,1485,0.003,0.0538,0.3502,0.4163,0.1227,0.0527,0.0013,0,0.1002,0.2516,0.3248,0.2666,0.0568,0,16.59416199,0,83.37067413,0,0,0.035164811,0.035164811,1,1,3,1,1,1,2
48379,32.87058,-95.79544,128,0.0603,0.4415,0.4298,0.0679,0.0005,0,0,0,0.1017,0.1327,0.1285,0.1353,0.5018,0,0,3.062299967,29.64121628,19.27271461,47.53451157,0.489256889,48.02376938,3,2,1,1,1,1,1
48381,34.962529,-101.895547,1098,0.0674,0.5165,0.3853,0.0308,0,0,0,0,0.115,0.0646,0.0777,0.1588,0.5839,0,0,0.120999999,88.55354309,0.169925421,0,11.15552998,11.15552998,1,1,1,1,1,1,1
